40.751171,-73.989838
40.75066,-73.994499
40.726002,-74.009834
40.759388,-73.984734
40.747868,-74.002586
40.743763,-73.983322
40.744343,-74.007416
40.77063,-73.86525
40.735336,-73.982712
40.80637,-73.952919
40.773815,-73.964134
40.759052,-73.988686
40.775921,-73.964478
40.755325,-73.981094
40.761612,-73.971558
40.756104,-73.987846
40.756832,-73.998413
40.776566,-73.96199
40.75539,-73.979561
40.787575,-73.977615
40.748207,-73.988914
40.73246,-73.996368
40.763344,-73.967285
40.777004,-73.977684
40.744553,-73.99675
40.679295,-74.007156
40.805321,-73.96579
40.763699,-73.967133
40.762295,-73.982079
40.751053,-73.990913
40.742664,-73.917915
40.792332,-73.938515
40.733841,-73.99176
40.748741,-73.984833
40.758671,-73.918327
40.751308,-73.978531
40.736393,-73.993332
40.723228,-73.9524
40.618481,-73.984436
40.768017,-73.862022
40.702297,-74.013763
40.74115,-73.952614
40.750309,-73.991577
40.775745,-73.960724
40.760082,-73.984154
40.763348,-73.973656
40.859314,-73.92878
40.758984,-73.982101
40.752731,-73.978134
40.7617,-73.967239
40.779526,-73.981895
40.75914,-73.987869
40.765766,-73.971802
40.76149,-73.970909
40.729076,-73.998146
40.717518,-73.944038
40.749397,-73.986542
40.739223,-73.983879
40.801834,-73.964737
40.717422,-73.995232
40.67767,-73.981888
40.76078,-73.96714
40.801422,-73.965904
40.738972,-73.999458
40.746529,-73.98172
40.707874,-74.006653
40.747265,-73.985558
40.7491,-73.988106
40.748962,-73.988045
40.734222,-73.99247
40.794956,-73.971581
40.747852,-73.956703
40.747223,-73.981255
0,0
40.731106,-74.003113
40.757217,-73.990089
40.777584,-73.978798
40.755589,-73.974457
40.766735,-73.978981
40.751122,-73.987885
40.753159,-73.969917
40.77993,-73.961754
40.760334,-74.002892
40.74744,-73.981422
40.730965,-73.979568
40.747913,-74.000504
40.751884,-73.976883
40.759968,-73.966827
40.802025,-73.945412
40.750141,-73.990921
40.744205,-73.997787
40.757393,-73.975105
40.738434,-73.992508
40.782902,-73.957542
40.784081,-73.980316
0,0
40.757061,-73.977501
40.775684,-73.961914
40.764835,-73.978325
0,0
0,0
40.783554,-73.950424
40.719543,-73.964249
40.749187,-73.992279
40.756985,-73.989838
40.762787,-73.978729
40.774406,-73.872955
40.738674,-73.986717
40.765244,-73.958092
40.724537,-73.990562
40.748222,-73.98494
40.742344,-73.981567
40.728985,-74.005173
40.751801,-73.970345
40.75061,-73.994499
40.797729,-73.96949
40.749985,-73.99131
40.721088,-73.99382
40.79808,-73.940193
40.758625,-73.970879
40.739082,-73.979843
40.783718,-73.956772
40.739906,-73.991211
40.643303,-73.789879
40.737778,-73.993591
40.761368,-73.980858
40.728897,-74.00518
40.762451,-73.984528
40.752537,-73.978607
40.773598,-73.983322
40.756248,-73.990852
40.80088,-73.957726
40.762878,-73.967987
40.716911,-74.004173
40.735664,-73.979599
40.756035,-73.974983
40.741436,-73.975189
40.745613,-73.998352
40.747856,-73.980858
40.743031,-73.981308
40.721325,-73.940895
40.733498,-73.991219
40.758221,-73.979279
40.820244,-73.954865
40.789959,-73.96611
40.760063,-73.976006
40.775673,-73.983292
40.72604,-73.949791
40.761196,-73.990494
40.773785,-73.981895
40.755997,-73.973686
40.604225,-73.950531
40.730442,-74.008682
40.740143,-73.990608
40.75592,-73.986893
40.792542,-73.973183
40.764832,-73.961441
40.693043,-73.993546
40.768406,-73.987373
40.732376,-74.000443
40.720856,-74.010071
40.722713,-73.987885
40.74345,-73.972733
40.798096,-73.967354
40.763435,-73.98526
40.757061,-73.986755
40.764915,-73.910805
40.740952,-73.978546
40.606304,-73.976036
40.824116,-73.952927
40.741756,-73.975029
40.748432,-73.973259
40.710377,-73.956848
40.784355,-73.977325
40.850773,-73.937714
40.751221,-73.971085
40.71014,-73.848808
40.818977,-73.940895
40.766708,-73.920761
40.717068,-74.004395
40.773182,-73.964294
40.764259,-73.925652
40.765068,-73.981247
40.767826,-73.985802
40.770546,-73.962402
40.778648,-73.845589
40.793419,-73.945015
40.780502,-73.950012
40.767281,-73.862396
40.622131,-74.022575
40.764561,-73.985527
40.754673,-73.973106
40.786926,-73.97554
40.686108,-73.839577
40.723122,-73.994911
40.818016,-73.95295
40.742619,-73.977409
40.720791,-73.981308
40.676888,-73.843781
0,0
40.748985,-73.97702
40.697857,-73.927078
40.708832,-74.009163
40.725155,-73.981049
40.720741,-73.95665
40.722553,-73.976883
40.745033,-73.981087
40.765648,-73.982346
40.705322,-74.008133
40.723576,-73.950684
40.783367,-73.945297
40.760571,-73.983971
40.768799,-73.917664
40.739807,-74.000549
40.705311,-73.935463
40.672703,-73.993622
40.663025,-73.988594
40.774769,-73.982239
40.739799,-73.99884
40.728966,-73.978394
40.707172,-74.004868
40.685932,-73.995827
40.738251,-73.985611
40.706966,-74.016418
40.797703,-73.943939
40.685532,-73.982979
40.744068,-73.987915
40.717556,-74.014145
40.722591,-73.977165
40.723,-73.983719
40.79541,-73.975548
40.682579,-74.003906
40.756863,-73.981209
40.728577,-74.00547
40.709606,-73.997368
40.701855,-73.927689
40.740112,-73.999435
40.755581,-73.922974
40.726185,-73.97834
40.734062,-74.00415
40.706669,-73.928574
40.733028,-74.000038
40.754601,-73.991806
40.750816,-73.99025
40.719944,-73.856682
40.650917,-74.004326
40.750336,-73.987892
40.718327,-73.943314
40.688431,-73.920624
40.678349,-73.973373
40.757351,-73.97467
40.737846,-73.996513
40.809528,-73.962631
40.761463,-73.999718
40.723892,-73.994621
40.809711,-73.944031
40.753197,-73.907364
40.754128,-73.919632
40.722618,-73.997894
40.790138,-73.946968
40.674995,-73.941605
40.794117,-73.962914
40.653717,-73.976288
40.714344,-74.005981
40.778481,-73.981033
40.709705,-73.827072
40.747532,-73.968697
40.779091,-73.950638
40.790741,-73.97242
40.753288,-73.996353
40.792873,-73.977013
40.786438,-73.97966
40.753361,-73.988785
40.775494,-73.964058
40.766811,-73.9645
40.769642,-73.955551
40.739216,-73.997734
40.756065,-73.974709
40.764969,-73.966927
40.738773,-73.982361
40.725426,-73.984009
40.777683,-73.957169
40.758793,-73.980186
40.734985,-73.988235
0,0
40.765415,-73.982201
40.767231,-73.967941
40.772285,-73.965065
40.787533,-73.975075
40.787907,-73.947372
40.775982,-73.958595
40.746761,-73.983749
40.790997,-73.972855
40.765976,-73.965454
40.718033,-74.002258
40.759819,-73.974998
40.759571,-73.981499
40.758873,-73.96447
40.755356,-73.987556
40.750191,-73.992378
40.73354,-73.987083
40.677776,-73.973228
40.77758,-73.976959
40.737404,-73.994102
40.769661,-73.966881
40.762711,-73.969261
40.746525,-73.991455
40.739845,-73.989288
40.725876,-74.004868
40.670174,-73.978844
40.757668,-73.97258
40.811939,-73.949776
40.656883,-73.608543
40.772457,-73.905411
40.755947,-73.92144
40.746147,-73.897507
40.784386,-73.981133
40.726768,-73.99176
40.760853,-73.961014
40.755562,-73.979858
40.742077,-73.98893
40.758358,-73.715225
40.810856,-73.95285
40.648605,-73.958305
40.755203,-73.985252
40.76054,-74.002342
40.751141,-73.982735
40.77943,-73.977371
40.762241,-73.989815
40.752048,-73.98201
40.690933,-73.989449
40.653366,-74.005562
40.725163,-73.978012
40.726509,-74.001251
40.734074,-73.980515
40.758026,-73.992104
40.741577,-73.978279
40.75087,-73.990562
40.726246,-73.949478
40.748306,-73.988724
40.745529,-73.977539
40.787045,-73.977692
40.784386,-73.954033
40.684925,-73.979698
40.719448,-74.00177
40.758217,-73.993164
40.745899,-73.90023
40.829475,-73.94088
40.735855,-73.955177
40.76358,-73.996841
40.745914,-73.970642
40.741531,-74.001022
40.833282,-73.945305
40.747898,-73.985046
40.677578,-73.944206
40.787666,-73.976959
40.812443,-73.957001
40.740742,-73.998161
40.762001,-73.96579
40.750301,-73.983383
40.747421,-74.009712
40.732239,-74.008698
40.761185,-73.972778
40.733356,-73.987267
40.751125,-73.973701
40.750256,-73.991562
40.764008,-73.97406
40.590904,-73.937187
40.710129,-74.010391
40.756279,-73.972725
0,0
40.746437,-73.979408
40.775871,-73.98687
40.761307,-73.991508
40.749214,-74.008362
40.687485,-73.990196
40.782322,-73.952477
40.75827,-74.000587
40.805767,-73.946869
40.789406,-73.97377
40.768944,-73.9552
40.775978,-73.960258
40.793652,-73.936905
40.750629,-73.990913
40.756088,-73.9888
40.776604,-73.985527
40.731468,-74.00058
40.768543,-73.955421
40.701862,-74.010887
0,0
40.799755,-73.97007
40.779099,-73.981384
40.724789,-73.997299
40.786877,-73.977531
40.739819,-73.982262
40.725101,-73.978096
40.775379,-73.953819
40.741459,-73.975136
40.578598,-73.97226
40.738163,-73.998863
40.785038,-73.9832
40.746914,-73.991158
40.731556,-74.00103
40.647762,-73.957626
40.715176,-73.944565
40.743031,-73.951172
40.768795,-73.955002
40.695953,-73.984718
40.759277,-73.991997
40.748631,-73.970024
40.75753,-73.915955
40.724781,-73.984474
40.645294,-73.995796
0,0
40.762959,-73.956543
40.717033,-73.994301
40.723705,-73.988235
40.848709,-73.9114
40.818024,-73.888741
40.740593,-73.978867
40.750534,-73.944054
40.838978,-73.706665
40.787308,-73.975319
40.818306,-73.914581
40.746223,-73.956718
40.785267,-73.949203
40.706661,-74.013779
40.707012,-74.017494
40.757893,-73.783913
40.756142,-73.984467
40.804047,-73.966736
40.728096,-73.990829
40.696384,-73.909714
40.691792,-73.948341
40.728016,-73.953125
40.723438,-73.990509
40.695812,-73.96949
40.741711,-73.978111
40.632107,-74.01313
40.751308,-73.970963
40.795078,-73.973389
40.759926,-73.99147
40.749077,-73.991119
40.76741,-73.95726
40.806011,-73.941307
40.734066,-73.998604
40.717194,-74.004013
40.73822,-73.987877
40.720379,-73.996658
40.750027,-73.990265
40.733753,-73.983971
40.779556,-73.981003
40.724781,-73.984444
0,0
40.761055,-73.979935
40.790916,-73.976791
40.770603,-73.953819
40.738861,-73.858612
0,0
40.772057,-73.87085
40.753883,-73.997375
40.7565,-73.99395
40.756935,-73.984444
40.749119,-73.972534
40.755291,-73.994904
40.76099,-73.998665
40.730534,-73.980499
40.688328,-73.993034
40.765923,-73.988937
40.775288,-73.904655
40.733135,-73.995758
40.72554,-73.997826
40.734604,-73.989807
0,0
40.761314,-73.980301
40.706451,-74.006744
40.755554,-74.001396
40.694088,-73.940994
40.750313,-73.991173
40.754642,-73.980293
40.751556,-73.980255
40.775257,-73.965866
40.77153,-73.96357
40.775436,-73.904945
40.776901,-73.960518
40.7813,-73.972267
40.756153,-74.002937
40.768379,-73.967163
40.763763,-73.967224
40.724926,-73.994179
40.8064,-73.940147
40.75235,-73.97831
40.738827,-73.987083
40.764332,-73.998306
40.775536,-73.922874
40.723995,-73.984222
40.889069,-73.861534
40.772247,-73.952667
40.744518,-73.991653
40.768047,-73.970482
40.77774,-73.954796
40.722473,-73.986938
40.74218,-73.982819
40.750294,-74.008347
40.757851,-73.971954
40.750816,-73.987946
40.770462,-73.963852
40.746029,-73.97496
40.722141,-73.999802
40.746876,-73.977432
40.749508,-73.995461
40.694782,-73.994186
40.769859,-73.966927
40.772007,-73.952934
40.762745,-73.967773
40.768806,-74.015839
40.760223,-73.961716
40.703186,-74.011475
40.855957,-73.870979
40.777363,-73.902878
40.745361,-74.002129
40.704716,-73.916817
40.763077,-73.973335
40.774117,-73.982437
40.668922,-73.934303
40.763138,-73.997543
40.770523,-73.957878
40.762115,-73.978783
40.689632,-74.178345
40.725559,-73.997025
40.782341,-73.975174
40.754147,-73.992188
40.772362,-73.964706
40.762974,-73.959526
40.778309,-73.981834
40.758148,-73.937523
40.756966,-73.972069
40.755775,-73.984566
40.778141,-73.958191
40.750183,-73.994934
40.706696,-73.952927
40.680653,-73.994881
40.727058,-73.984001
40.715321,-73.956161
40.769894,-73.986443
40.740452,-73.893005
40.699909,-73.98658
40.76387,-73.998711
40.734562,-73.998878
40.773243,-73.97876
40.735809,-73.997902
40.749851,-73.946419
40.778481,-73.953224
40.76757,-73.984726
40.75872,-73.999992
40.771885,-73.990456
40.77,-73.966835
40.80249,-73.953094
40.757473,-74.000198
40.774437,-73.979156
0,0
40.783215,-73.955055
40.779331,-73.973648
40.756329,-73.96769
40.763817,-73.962158
40.758141,-73.981773
40.715603,-73.996384
40.827618,-73.938393
40.75312,-73.981125
40.740036,-73.98629
40.680874,-73.970963
40.786758,-73.975655
40.779221,-73.95919
40.757622,-74.000664
40.750423,-73.991264
40.760788,-73.998459
40.752544,-73.98613
40.792606,-73.975166
40.683395,-73.949104
40.738491,-73.999573
40.729198,-73.981598
40.767895,-73.963043
40.734241,-73.998932
40.732197,-73.985054
40.721363,-73.953957
40.787739,-73.956017
40.785439,-73.955399
40.755882,-73.977516
40.771057,-73.963913
40.762779,-73.79776
40.73011,-74.004814
40.743015,-73.943901
40.774078,-73.931267
40.76292,-73.981979
40.608841,-73.941444
40.728024,-74.001755
40.757401,-73.739532
