GEO.id,GEO.id2,GEO.display-label,D001
Id,Id2,Geography,Total
1000000US360850003000001,360850003000001,"Block 0001, Block Group 0, Census Tract 3, Richmond County, New York",0
1000000US360850003001000,360850003001000,"Block 1000, Block Group 1, Census Tract 3, Richmond County, New York",22
1000000US360850003001001,360850003001001,"Block 1001, Block Group 1, Census Tract 3, Richmond County, New York",0
1000000US360850003001002,360850003001002,"Block 1002, Block Group 1, Census Tract 3, Richmond County, New York",0
1000000US360850003001003,360850003001003,"Block 1003, Block Group 1, Census Tract 3, Richmond County, New York",226
1000000US360850003001004,360850003001004,"Block 1004, Block Group 1, Census Tract 3, Richmond County, New York",0
1000000US360850003001005,360850003001005,"Block 1005, Block Group 1, Census Tract 3, Richmond County, New York",515
1000000US360850003002000,360850003002000,"Block 2000, Block Group 2, Census Tract 3, Richmond County, New York",417
1000000US360850003002001,360850003002001,"Block 2001, Block Group 2, Census Tract 3, Richmond County, New York",0
1000000US360850003002002,360850003002002,"Block 2002, Block Group 2, Census Tract 3, Richmond County, New York",331
1000000US360850003002003,360850003002003,"Block 2003, Block Group 2, Census Tract 3, Richmond County, New York",160
1000000US360850003002004,360850003002004,"Block 2004, Block Group 2, Census Tract 3, Richmond County, New York",256
1000000US360850003002005,360850003002005,"Block 2005, Block Group 2, Census Tract 3, Richmond County, New York",0
1000000US360850006000001,360850006000001,"Block 0001, Block Group 0, Census Tract 6, Richmond County, New York",0
1000000US360850006000002,360850006000002,"Block 0002, Block Group 0, Census Tract 6, Richmond County, New York",0
1000000US360850006001000,360850006001000,"Block 1000, Block Group 1, Census Tract 6, Richmond County, New York",0
1000000US360850006001001,360850006001001,"Block 1001, Block Group 1, Census Tract 6, Richmond County, New York",0
1000000US360850006001002,360850006001002,"Block 1002, Block Group 1, Census Tract 6, Richmond County, New York",0
1000000US360850006001003,360850006001003,"Block 1003, Block Group 1, Census Tract 6, Richmond County, New York",0
1000000US360850006001004,360850006001004,"Block 1004, Block Group 1, Census Tract 6, Richmond County, New York",7
1000000US360850006001005,360850006001005,"Block 1005, Block Group 1, Census Tract 6, Richmond County, New York",55
1000000US360850006001006,360850006001006,"Block 1006, Block Group 1, Census Tract 6, Richmond County, New York",36
1000000US360850006001007,360850006001007,"Block 1007, Block Group 1, Census Tract 6, Richmond County, New York",10
1000000US360850006001008,360850006001008,"Block 1008, Block Group 1, Census Tract 6, Richmond County, New York",131
1000000US360850006001009,360850006001009,"Block 1009, Block Group 1, Census Tract 6, Richmond County, New York",70
1000000US360850006001010,360850006001010,"Block 1010, Block Group 1, Census Tract 6, Richmond County, New York",37
1000000US360850006001011,360850006001011,"Block 1011, Block Group 1, Census Tract 6, Richmond County, New York",229
1000000US360850006001012,360850006001012,"Block 1012, Block Group 1, Census Tract 6, Richmond County, New York",0
1000000US360850006002000,360850006002000,"Block 2000, Block Group 2, Census Tract 6, Richmond County, New York",713
1000000US360850006002001,360850006002001,"Block 2001, Block Group 2, Census Tract 6, Richmond County, New York",32
1000000US360850006002002,360850006002002,"Block 2002, Block Group 2, Census Tract 6, Richmond County, New York",261
1000000US360850006002003,360850006002003,"Block 2003, Block Group 2, Census Tract 6, Richmond County, New York",138
1000000US360850006002004,360850006002004,"Block 2004, Block Group 2, Census Tract 6, Richmond County, New York",185
1000000US360850006002005,360850006002005,"Block 2005, Block Group 2, Census Tract 6, Richmond County, New York",195
1000000US360850006002006,360850006002006,"Block 2006, Block Group 2, Census Tract 6, Richmond County, New York",192
1000000US360850006002007,360850006002007,"Block 2007, Block Group 2, Census Tract 6, Richmond County, New York",60
1000000US360850006002008,360850006002008,"Block 2008, Block Group 2, Census Tract 6, Richmond County, New York",18
1000000US360850006002009,360850006002009,"Block 2009, Block Group 2, Census Tract 6, Richmond County, New York",16
1000000US360850006002010,360850006002010,"Block 2010, Block Group 2, Census Tract 6, Richmond County, New York",0
1000000US360850006002011,360850006002011,"Block 2011, Block Group 2, Census Tract 6, Richmond County, New York",23
1000000US360850007000001,360850007000001,"Block 0001, Block Group 0, Census Tract 7, Richmond County, New York",0
1000000US360850007000002,360850007000002,"Block 0002, Block Group 0, Census Tract 7, Richmond County, New York",0
1000000US360850007001000,360850007001000,"Block 1000, Block Group 1, Census Tract 7, Richmond County, New York",0
1000000US360850007001001,360850007001001,"Block 1001, Block Group 1, Census Tract 7, Richmond County, New York",0
1000000US360850007001002,360850007001002,"Block 1002, Block Group 1, Census Tract 7, Richmond County, New York",1569
1000000US360850007001003,360850007001003,"Block 1003, Block Group 1, Census Tract 7, Richmond County, New York",148
1000000US360850007002000,360850007002000,"Block 2000, Block Group 2, Census Tract 7, Richmond County, New York",591
1000000US360850007002001,360850007002001,"Block 2001, Block Group 2, Census Tract 7, Richmond County, New York",148
1000000US360850007002002,360850007002002,"Block 2002, Block Group 2, Census Tract 7, Richmond County, New York",195
1000000US360850007003000,360850007003000,"Block 3000, Block Group 3, Census Tract 7, Richmond County, New York",175
1000000US360850007003001,360850007003001,"Block 3001, Block Group 3, Census Tract 7, Richmond County, New York",417
1000000US360850007003002,360850007003002,"Block 3002, Block Group 3, Census Tract 7, Richmond County, New York",267
1000000US360850007004000,360850007004000,"Block 4000, Block Group 4, Census Tract 7, Richmond County, New York",0
1000000US360850007004001,360850007004001,"Block 4001, Block Group 4, Census Tract 7, Richmond County, New York",0
1000000US360850007004002,360850007004002,"Block 4002, Block Group 4, Census Tract 7, Richmond County, New York",0
1000000US360850007004003,360850007004003,"Block 4003, Block Group 4, Census Tract 7, Richmond County, New York",984
1000000US360850007004004,360850007004004,"Block 4004, Block Group 4, Census Tract 7, Richmond County, New York",0
1000000US360850007004005,360850007004005,"Block 4005, Block Group 4, Census Tract 7, Richmond County, New York",160
1000000US360850007004006,360850007004006,"Block 4006, Block Group 4, Census Tract 7, Richmond County, New York",261
1000000US360850008001000,360850008001000,"Block 1000, Block Group 1, Census Tract 8, Richmond County, New York",0
1000000US360850008001001,360850008001001,"Block 1001, Block Group 1, Census Tract 8, Richmond County, New York",0
1000000US360850008001002,360850008001002,"Block 1002, Block Group 1, Census Tract 8, Richmond County, New York",0
1000000US360850008001003,360850008001003,"Block 1003, Block Group 1, Census Tract 8, Richmond County, New York",27
1000000US360850008001004,360850008001004,"Block 1004, Block Group 1, Census Tract 8, Richmond County, New York",121
1000000US360850008001005,360850008001005,"Block 1005, Block Group 1, Census Tract 8, Richmond County, New York",88
1000000US360850008001006,360850008001006,"Block 1006, Block Group 1, Census Tract 8, Richmond County, New York",88
1000000US360850008001007,360850008001007,"Block 1007, Block Group 1, Census Tract 8, Richmond County, New York",130
1000000US360850008001008,360850008001008,"Block 1008, Block Group 1, Census Tract 8, Richmond County, New York",91
1000000US360850008001009,360850008001009,"Block 1009, Block Group 1, Census Tract 8, Richmond County, New York",40
1000000US360850008001010,360850008001010,"Block 1010, Block Group 1, Census Tract 8, Richmond County, New York",81
1000000US360850008001011,360850008001011,"Block 1011, Block Group 1, Census Tract 8, Richmond County, New York",37
1000000US360850008001012,360850008001012,"Block 1012, Block Group 1, Census Tract 8, Richmond County, New York",83
1000000US360850008001013,360850008001013,"Block 1013, Block Group 1, Census Tract 8, Richmond County, New York",60
1000000US360850008001014,360850008001014,"Block 1014, Block Group 1, Census Tract 8, Richmond County, New York",136
1000000US360850008001015,360850008001015,"Block 1015, Block Group 1, Census Tract 8, Richmond County, New York",34
1000000US360850008001016,360850008001016,"Block 1016, Block Group 1, Census Tract 8, Richmond County, New York",72
1000000US360850008001017,360850008001017,"Block 1017, Block Group 1, Census Tract 8, Richmond County, New York",51
1000000US360850008001018,360850008001018,"Block 1018, Block Group 1, Census Tract 8, Richmond County, New York",92
1000000US360850008001019,360850008001019,"Block 1019, Block Group 1, Census Tract 8, Richmond County, New York",81
1000000US360850008001020,360850008001020,"Block 1020, Block Group 1, Census Tract 8, Richmond County, New York",165
1000000US360850008001021,360850008001021,"Block 1021, Block Group 1, Census Tract 8, Richmond County, New York",0
1000000US360850008001022,360850008001022,"Block 1022, Block Group 1, Census Tract 8, Richmond County, New York",90
1000000US360850008001023,360850008001023,"Block 1023, Block Group 1, Census Tract 8, Richmond County, New York",158
1000000US360850008001024,360850008001024,"Block 1024, Block Group 1, Census Tract 8, Richmond County, New York",70
1000000US360850008002000,360850008002000,"Block 2000, Block Group 2, Census Tract 8, Richmond County, New York",75
1000000US360850008002001,360850008002001,"Block 2001, Block Group 2, Census Tract 8, Richmond County, New York",92
1000000US360850008002002,360850008002002,"Block 2002, Block Group 2, Census Tract 8, Richmond County, New York",66
1000000US360850008002003,360850008002003,"Block 2003, Block Group 2, Census Tract 8, Richmond County, New York",135
1000000US360850008002004,360850008002004,"Block 2004, Block Group 2, Census Tract 8, Richmond County, New York",183
1000000US360850008002005,360850008002005,"Block 2005, Block Group 2, Census Tract 8, Richmond County, New York",478
1000000US360850008002006,360850008002006,"Block 2006, Block Group 2, Census Tract 8, Richmond County, New York",97
1000000US360850008002007,360850008002007,"Block 2007, Block Group 2, Census Tract 8, Richmond County, New York",162
1000000US360850008002008,360850008002008,"Block 2008, Block Group 2, Census Tract 8, Richmond County, New York",7
1000000US360850008002009,360850008002009,"Block 2009, Block Group 2, Census Tract 8, Richmond County, New York",284
